0.7009
17  r    conf  1.0
29  r  43 31 17  conf  0.8028
43  r  29 31 17  conf  0.8221
17  r  43 29 31 12  conf  0.7048
12  r  43 29 31 17  conf  0.7057
31  r  43 29 12 17  conf  0.7517
29  r  43 31 12 17  conf  0.8016
43  r  29 31 12 17  conf  0.8208
12  r  43 29 31  conf  0.7058
31  r  43 29 12  conf  0.7518
29  r  43 31 12  conf  0.8017
43  r  29 31 12  conf  0.8209
17  r  43 29 31 18  conf  0.7038
18  r  43 29 31 17  conf  0.7057
31  r  43 29 18 17  conf  0.7506
29  r  43 31 18 17  conf  0.8006
43  r  29 31 18 17  conf  0.8196
17  r  43 29 31 18 12  conf  0.7034
12  r  43 29 31 18 17  conf  0.7037
18  r  43 29 31 12 17  conf  0.7047
31  r  43 29 18 12 17  conf  0.7502
29  r  43 31 18 12 17  conf  0.8002
43  r  29 31 18 12 17  conf  0.8192
12  r  43 29 31 18  conf  0.7038
18  r  43 29 31 12  conf  0.7048
31  r  43 29 18 12  conf  0.7503
29  r  43 31 18 12  conf  0.8003
43  r  29 31 18 12  conf  0.8193
18  r  43 29 31  conf  0.7058
31  r  43 29 18  conf  0.7507
29  r  43 31 18  conf  0.8006
43  r  29 31 18  conf  0.8197
17  r  43 29 31 16  conf  0.6929
16  r  43 29 31 17  conf  0.7057
31  r  43 29 16 17  conf  0.7361
29  r  43 31 16 17  conf  0.7891
43  r  29 31 16 17  conf  0.806
17  r  43 29 31 16 12  conf  0.6925
12  r  43 29 31 16 17  conf  0.6929
16  r  43 29 31 12 17  conf  0.7047
31  r  43 29 16 12 17  conf  0.7356
29  r  43 31 16 12 17  conf  0.7886
43  r  29 31 16 12 17  conf  0.8055
12  r  43 29 31 16  conf  0.6929
16  r  43 29 31 12  conf  0.7048
31  r  43 29 16 12  conf  0.7357
29  r  43 31 16 12  conf  0.7887
43  r  29 31 16 12  conf  0.8056
17  r  43 29 31 16 18  conf  0.6915
18  r  43 29 31 16 17  conf  0.6929
16  r  43 29 31 18 17  conf  0.7037
31  r  43 29 16 18 17  conf  0.7344
29  r  43 31 16 18 17  conf  0.7875
43  r  29 31 16 18 17  conf  0.8042
17  r  43 29 31 16 18 12  conf  0.6912
12  r  43 29 31 16 18 17  conf  0.6914
18  r  43 29 31 16 12 17  conf  0.6924
16  r  43 29 31 18 12 17  conf  0.7034
31  r  43 29 16 18 12 17  conf  0.7341
29  r  43 31 16 18 12 17  conf  0.7872
43  r  29 31 16 18 12 17  conf  0.8039
12  r  43 29 31 16 18  conf  0.6915
18  r  43 29 31 16 12  conf  0.6925
16  r  43 29 31 18 12  conf  0.7034
31  r  43 29 16 18 12  conf  0.7341
29  r  43 31 16 18 12  conf  0.7873
43  r  29 31 16 18 12  conf  0.804
18  r  43 29 31 16  conf  0.6929
16  r  43 29 31 18  conf  0.7038
31  r  43 29 16 18  conf  0.7345
29  r  43 31 16 18  conf  0.7876
43  r  29 31 16 18  conf  0.8043
16  r  43 29 31  conf  0.7058
31  r  43 29 16  conf  0.7362
29  r  43 31 16  conf  0.7892
43  r  29 31 16  conf  0.8061
31  r  43 29  conf  0.7531
29  r  43 31  conf  0.8029
43  r  29 31  conf  0.8221
17  r  43 29 21  conf  0.675
21  r  43 29 17  conf  0.753
29  r  43 21 17  conf  0.7595
43  r  29 21 17  conf  0.7897
17  r  43 29 21 12  conf  0.6739
12  r  43 29 21 17  conf  0.6749
21  r  43 29 12 17  conf  0.7517
29  r  43 21 12 17  conf  0.7582
43  r  29 21 12 17  conf  0.7883
12  r  43 29 21  conf  0.675
21  r  43 29 12  conf  0.7518
29  r  43 21 12  conf  0.7583
43  r  29 21 12  conf  0.7884
17  r  43 29 21 18  conf  0.6728
18  r  43 29 21 17  conf  0.6749
21  r  43 29 18 17  conf  0.7506
29  r  43 21 18 17  conf  0.7572
43  r  29 21 18 17  conf  0.787
17  r  43 29 21 18 12  conf  0.6725
12  r  43 29 21 18 17  conf  0.6728
18  r  43 29 21 12 17  conf  0.6738
21  r  43 29 18 12 17  conf  0.7502
29  r  43 21 18 12 17  conf  0.7567
43  r  29 21 18 12 17  conf  0.7866
12  r  43 29 21 18  conf  0.6728
18  r  43 29 21 12  conf  0.6739
21  r  43 29 18 12  conf  0.7503
29  r  43 21 18 12  conf  0.7568
43  r  29 21 18 12  conf  0.7867
18  r  43 29 21  conf  0.675
21  r  43 29 18  conf  0.7507
29  r  43 21 18  conf  0.7572
43  r  29 21 18  conf  0.7871
17  r  43 29 21 16  conf  0.6595
16  r  43 29 21 17  conf  0.6749
21  r  43 29 16 17  conf  0.7361
29  r  43 21 16 17  conf  0.7429
43  r  29 21 16 17  conf  0.7702
17  r  43 29 21 16 12  conf  0.659
12  r  43 29 21 16 17  conf  0.6594
16  r  43 29 21 12 17  conf  0.6738
21  r  43 29 16 12 17  conf  0.7356
29  r  43 21 16 12 17  conf  0.7423
43  r  29 21 16 12 17  conf  0.7696
12  r  43 29 21 16  conf  0.6595
16  r  43 29 21 12  conf  0.6739
21  r  43 29 16 12  conf  0.7357
29  r  43 21 16 12  conf  0.7424
43  r  29 21 16 12  conf  0.7697
17  r  43 29 21 16 18  conf  0.658
18  r  43 29 21 16 17  conf  0.6594
16  r  43 29 21 18 17  conf  0.6728
21  r  43 29 16 18 17  conf  0.7344
29  r  43 21 16 18 17  conf  0.7412
43  r  29 21 16 18 17  conf  0.7683
17  r  43 29 21 16 18 12  conf  0.6576
12  r  43 29 21 16 18 17  conf  0.6579
18  r  43 29 21 16 12 17  conf  0.6589
16  r  43 29 21 18 12 17  conf  0.6724
21  r  43 29 16 18 12 17  conf  0.7341
29  r  43 21 16 18 12 17  conf  0.7409
43  r  29 21 16 18 12 17  conf  0.7679
12  r  43 29 21 16 18  conf  0.658
18  r  43 29 21 16 12  conf  0.659
16  r  43 29 21 18 12  conf  0.6725
21  r  43 29 16 18 12  conf  0.7341
29  r  43 21 16 18 12  conf  0.7409
43  r  29 21 16 18 12  conf  0.768
18  r  43 29 21 16  conf  0.6595
16  r  43 29 21 18  conf  0.6728
21  r  43 29 16 18  conf  0.7345
29  r  43 21 16 18  conf  0.7413
43  r  29 21 16 18  conf  0.7684
16  r  43 29 21  conf  0.675
21  r  43 29 16  conf  0.7362
29  r  43 21 16  conf  0.743
43  r  29 21 16  conf  0.7703
17  r  43 29 21 31  conf  0.6358
31  r  43 29 21 17  conf  0.6749
21  r  43 29 31 17  conf  0.7057
29  r  43 21 31 17  conf  0.7155
43  r  29 21 31 17  conf  0.7419
17  r  43 29 21 31 12  conf  0.6348
12  r  43 29 21 31 17  conf  0.6357
31  r  43 29 21 12 17  conf  0.6738
21  r  43 29 31 12 17  conf  0.7047
29  r  43 21 31 12 17  conf  0.7144
43  r  29 21 31 12 17  conf  0.7408
12  r  43 29 21 31  conf  0.6358
31  r  43 29 21 12  conf  0.6739
21  r  43 29 31 12  conf  0.7048
29  r  43 21 31 12  conf  0.7145
43  r  29 21 31 12  conf  0.7408
17  r  43 29 21 31 18  conf  0.6339
18  r  43 29 21 31 17  conf  0.6357
31  r  43 29 21 18 17  conf  0.6728
21  r  43 29 31 18 17  conf  0.7037
29  r  43 21 31 18 17  conf  0.7135
43  r  29 21 31 18 17  conf  0.7397
17  r  43 29 21 31 18 12  conf  0.6336
12  r  43 29 21 31 18 17  conf  0.6339
18  r  43 29 21 31 12 17  conf  0.6348
31  r  43 29 21 18 12 17  conf  0.6724
21  r  43 29 31 18 12 17  conf  0.7034
29  r  43 21 31 18 12 17  conf  0.7132
43  r  29 21 31 18 12 17  conf  0.7393
12  r  43 29 21 31 18  conf  0.6339
18  r  43 29 21 31 12  conf  0.6348
31  r  43 29 21 18 12  conf  0.6725
21  r  43 29 31 18 12  conf  0.7034
29  r  43 21 31 18 12  conf  0.7132
43  r  29 21 31 18 12  conf  0.7394
18  r  43 29 21 31  conf  0.6358
31  r  43 29 21 18  conf  0.6728
21  r  43 29 31 18  conf  0.7038
29  r  43 21 31 18  conf  0.7136
43  r  29 21 31 18  conf  0.7397
17  r  43 29 21 31 16  conf  0.6238
16  r  43 29 21 31 17  conf  0.6357
31  r  43 29 21 16 17  conf  0.6594
21  r  43 29 31 16 17  conf  0.6929
29  r  43 21 31 16 17  conf  0.7028
43  r  29 21 31 16 17  conf  0.727
17  r  43 29 21 31 16 12  conf  0.6234
12  r  43 29 21 31 16 17  conf  0.6237
16  r  43 29 21 31 12 17  conf  0.6348
31  r  43 29 21 16 12 17  conf  0.6589
21  r  43 29 31 16 12 17  conf  0.6924
29  r  43 21 31 16 12 17  conf  0.7023
43  r  29 21 31 16 12 17  conf  0.7265
12  r  43 29 21 31 16  conf  0.6238
16  r  43 29 21 31 12  conf  0.6348
31  r  43 29 21 16 12  conf  0.659
21  r  43 29 31 16 12  conf  0.6925
29  r  43 21 31 16 12  conf  0.7024
43  r  29 21 31 16 12  conf  0.7266
17  r  43 29 21 31 16 18  conf  0.6225
18  r  43 29 21 31 16 17  conf  0.6237
16  r  43 29 21 31 18 17  conf  0.6339
31  r  43 29 21 16 18 17  conf  0.6579
21  r  43 29 31 16 18 17  conf  0.6914
29  r  43 21 31 16 18 17  conf  0.7014
43  r  29 21 31 16 18 17  conf  0.7254
17  r  43 29 21 31 16 18 12  conf  0.6222
12  r  43 29 21 31 16 18 17  conf  0.6224
18  r  43 29 21 31 16 12 17  conf  0.6233
16  r  43 29 21 31 18 12 17  conf  0.6336
31  r  43 29 21 16 18 12 17  conf  0.6575
21  r  43 29 31 16 18 12 17  conf  0.6911
29  r  43 21 31 16 18 12 17  conf  0.7011
43  r  29 21 31 16 18 12 17  conf  0.725
12  r  43 29 21 31 16 18  conf  0.6225
18  r  43 29 21 31 16 12  conf  0.6234
16  r  43 29 21 31 18 12  conf  0.6336
31  r  43 29 21 16 18 12  conf  0.6576
21  r  43 29 31 16 18 12  conf  0.6912
29  r  43 21 31 16 18 12  conf  0.7011
43  r  29 21 31 16 18 12  conf  0.7251
18  r  43 29 21 31 16  conf  0.6238
16  r  43 29 21 31 18  conf  0.6339
31  r  43 29 21 16 18  conf  0.658
21  r  43 29 31 16 18  conf  0.6915
29  r  43 21 31 16 18  conf  0.7015
43  r  29 21 31 16 18  conf  0.7254
16  r  43 29 21 31  conf  0.6358
31  r  43 29 21 16  conf  0.6595
21  r  43 29 31 16  conf  0.6929
29  r  43 21 31 16  conf  0.7029
43  r  29 21 31 16  conf  0.727
31  r  43 29 21  conf  0.675
21  r  43 29 31  conf  0.7058
29  r  43 21 31  conf  0.7156
43  r  29 21 31  conf  0.742
21  r  43 29  conf  0.7531
29  r  43 21  conf  0.7596
43  r  29 21  conf  0.7898
29  r  43  conf  0.8566
43  r  29  conf  0.8795
43  r    conf  1.0
17  r  27  conf  0.835
27  r  17  conf  0.9999
17  r  27 12  conf  0.8336
12  r  27 17  conf  0.8349
27  r  12 17  conf  0.9982
12  r  27  conf  0.835
27  r  12  conf  0.9983
17  r  27 18  conf  0.8325
18  r  27 17  conf  0.8349
27  r  18 17  conf  0.9967
17  r  27 18 12  conf  0.8321
12  r  27 18 17  conf  0.8324
18  r  27 12 17  conf  0.8335
27  r  18 12 17  conf  0.9962
12  r  27 18  conf  0.8325
18  r  27 12  conf  0.8336
27  r  18 12  conf  0.9963
18  r  27  conf  0.835
27  r  18  conf  0.9968
17  r  27 16  conf  0.8171
16  r  27 17  conf  0.8349
27  r  16 17  conf  0.9771
17  r  27 16 12  conf  0.8166
12  r  27 16 17  conf  0.817
16  r  27 12 17  conf  0.8335
27  r  16 12 17  conf  0.9763
12  r  27 16  conf  0.8171
16  r  27 12  conf  0.8336
27  r  16 12  conf  0.9764
17  r  27 16 18  conf  0.8154
18  r  27 16 17  conf  0.817
16  r  27 18 17  conf  0.8324
27  r  16 18 17  conf  0.9748
17  r  27 16 18 12  conf  0.815
12  r  27 16 18 17  conf  0.8153
18  r  27 16 12 17  conf  0.8165
16  r  27 18 12 17  conf  0.832
27  r  16 18 12 17  conf  0.9744
12  r  27 16 18  conf  0.8154
18  r  27 16 12  conf  0.8166
16  r  27 18 12  conf  0.8321
27  r  16 18 12  conf  0.9744
18  r  27 16  conf  0.8171
16  r  27 18  conf  0.8325
27  r  16 18  conf  0.9749
16  r  27  conf  0.835
27  r  16  conf  0.9772
17  r  27 31  conf  0.7838
31  r  27 17  conf  0.8349
27  r  31 17  conf  0.9348
17  r  27 31 12  conf  0.7827
12  r  27 31 17  conf  0.7837
31  r  27 12 17  conf  0.8335
27  r  31 12 17  conf  0.9334
12  r  27 31  conf  0.7838
31  r  27 12  conf  0.8336
27  r  31 12  conf  0.9334
17  r  27 31 18  conf  0.7817
18  r  27 31 17  conf  0.7837
31  r  27 18 17  conf  0.8324
27  r  31 18 17  conf  0.9321
17  r  27 31 18 12  conf  0.7814
12  r  27 31 18 17  conf  0.7816
18  r  27 31 12 17  conf  0.7826
31  r  27 18 12 17  conf  0.832
27  r  31 18 12 17  conf  0.9317
12  r  27 31 18  conf  0.7817
18  r  27 31 12  conf  0.7827
31  r  27 18 12  conf  0.8321
27  r  31 18 12  conf  0.9317
18  r  27 31  conf  0.7838
31  r  27 18  conf  0.8325
27  r  31 18  conf  0.9322
17  r  27 31 16  conf  0.7705
16  r  27 31 17  conf  0.7837
31  r  27 16 17  conf  0.817
27  r  31 16 17  conf  0.9177
17  r  27 31 16 12  conf  0.7701
12  r  27 31 16 17  conf  0.7705
16  r  27 31 12 17  conf  0.7826
31  r  27 16 12 17  conf  0.8165
27  r  31 16 12 17  conf  0.9171
12  r  27 31 16  conf  0.7705
16  r  27 31 12  conf  0.7827
31  r  27 16 12  conf  0.8166
27  r  31 16 12  conf  0.9172
17  r  27 31 16 18  conf  0.7691
18  r  27 31 16 17  conf  0.7705
16  r  27 31 18 17  conf  0.7816
31  r  27 16 18 17  conf  0.8153
27  r  31 16 18 17  conf  0.9158
17  r  27 31 16 18 12  conf  0.7688
12  r  27 31 16 18 17  conf  0.7691
18  r  27 31 16 12 17  conf  0.77
16  r  27 31 18 12 17  conf  0.7813
31  r  27 16 18 12 17  conf  0.815
27  r  31 16 18 12 17  conf  0.9154
12  r  27 31 16 18  conf  0.7691
18  r  27 31 16 12  conf  0.7701
16  r  27 31 18 12  conf  0.7814
31  r  27 16 18 12  conf  0.815
27  r  31 16 18 12  conf  0.9155
18  r  27 31 16  conf  0.7705
16  r  27 31 18  conf  0.7817
31  r  27 16 18  conf  0.8154
27  r  31 16 18  conf  0.9159
16  r  27 31  conf  0.7838
31  r  27 16  conf  0.8171
27  r  31 16  conf  0.9178
31  r  27  conf  0.835
27  r  31  conf  0.9348
17  r  27 21  conf  0.8009
21  r  27 17  conf  0.8349
27  r  21 17  conf  0.889
17  r  27 21 12  conf  0.7996
12  r  27 21 17  conf  0.8008
21  r  27 12 17  conf  0.8335
27  r  21 12 17  conf  0.8875
12  r  27 21  conf  0.8009
21  r  27 12  conf  0.8336
27  r  21 12  conf  0.8876
17  r  27 21 18  conf  0.7984
18  r  27 21 17  conf  0.8008
21  r  27 18 17  conf  0.8324
27  r  21 18 17  conf  0.8861
17  r  27 21 18 12  conf  0.7981
12  r  27 21 18 17  conf  0.7984
18  r  27 21 12 17  conf  0.7995
21  r  27 18 12 17  conf  0.832
27  r  21 18 12 17  conf  0.8857
12  r  27 21 18  conf  0.7984
18  r  27 21 12  conf  0.7996
21  r  27 18 12  conf  0.8321
27  r  21 18 12  conf  0.8857
18  r  27 21  conf  0.8009
21  r  27 18  conf  0.8325
27  r  21 18  conf  0.8862
17  r  27 21 16  conf  0.7838
16  r  27 21 17  conf  0.8008
21  r  27 16 17  conf  0.817
27  r  21 16 17  conf  0.8681
17  r  27 21 16 12  conf  0.7833
12  r  27 21 16 17  conf  0.7837
16  r  27 21 12 17  conf  0.7995
21  r  27 16 12 17  conf  0.8165
27  r  21 16 12 17  conf  0.8675
12  r  27 21 16  conf  0.7838
16  r  27 21 12  conf  0.7996
21  r  27 16 12  conf  0.8166
27  r  21 16 12  conf  0.8676
17  r  27 21 16 18  conf  0.7821
18  r  27 21 16 17  conf  0.7837
16  r  27 21 18 17  conf  0.7984
21  r  27 16 18 17  conf  0.8153
27  r  21 16 18 17  conf  0.8661
17  r  27 21 16 18 12  conf  0.7818
12  r  27 21 16 18 17  conf  0.782
18  r  27 21 16 12 17  conf  0.7832
16  r  27 21 18 12 17  conf  0.798
21  r  27 16 18 12 17  conf  0.815
27  r  21 16 18 12 17  conf  0.8657
12  r  27 21 16 18  conf  0.7821
18  r  27 21 16 12  conf  0.7833
16  r  27 21 18 12  conf  0.7981
21  r  27 16 18 12  conf  0.815
27  r  21 16 18 12  conf  0.8658
18  r  27 21 16  conf  0.7838
16  r  27 21 18  conf  0.7984
21  r  27 16 18  conf  0.8154
27  r  21 16 18  conf  0.8662
16  r  27 21  conf  0.8009
21  r  27 16  conf  0.8171
27  r  21 16  conf  0.8682
17  r  27 21 31  conf  0.7535
31  r  27 21 17  conf  0.8008
21  r  27 31 17  conf  0.7837
27  r  21 31 17  conf  0.8352
17  r  27 21 31 12  conf  0.7524
12  r  27 21 31 17  conf  0.7535
31  r  27 21 12 17  conf  0.7995
21  r  27 31 12 17  conf  0.7826
27  r  21 31 12 17  conf  0.834
12  r  27 21 31  conf  0.7535
31  r  27 21 12  conf  0.7996
21  r  27 31 12  conf  0.7827
27  r  21 31 12  conf  0.834
17  r  27 21 31 18  conf  0.7515
18  r  27 21 31 17  conf  0.7535
31  r  27 21 18 17  conf  0.7984
21  r  27 31 18 17  conf  0.7816
27  r  21 31 18 17  conf  0.8328
17  r  27 21 31 18 12  conf  0.7512
12  r  27 21 31 18 17  conf  0.7514
18  r  27 21 31 12 17  conf  0.7524
31  r  27 21 18 12 17  conf  0.798
21  r  27 31 18 12 17  conf  0.7813
27  r  21 31 18 12 17  conf  0.8324
12  r  27 21 31 18  conf  0.7515
18  r  27 21 31 12  conf  0.7524
31  r  27 21 18 12  conf  0.7981
21  r  27 31 18 12  conf  0.7814
27  r  21 31 18 12  conf  0.8325
18  r  27 21 31  conf  0.7535
31  r  27 21 18  conf  0.7984
21  r  27 31 18  conf  0.7817
27  r  21 31 18  conf  0.8329
17  r  27 21 31 16  conf  0.7407
16  r  27 21 31 17  conf  0.7535
31  r  27 21 16 17  conf  0.7837
21  r  27 31 16 17  conf  0.7705
27  r  21 31 16 17  conf  0.8194
17  r  27 21 31 16 12  conf  0.7403
12  r  27 21 31 16 17  conf  0.7407
16  r  27 21 31 12 17  conf  0.7524
31  r  27 21 16 12 17  conf  0.7832
21  r  27 31 16 12 17  conf  0.77
27  r  21 31 16 12 17  conf  0.8189
12  r  27 21 31 16  conf  0.7407
16  r  27 21 31 12  conf  0.7524
31  r  27 21 16 12  conf  0.7833
21  r  27 31 16 12  conf  0.7701
27  r  21 31 16 12  conf  0.819
17  r  27 21 31 16 18  conf  0.7394
18  r  27 21 31 16 17  conf  0.7407
16  r  27 21 31 18 17  conf  0.7514
31  r  27 21 16 18 17  conf  0.782
21  r  27 31 16 18 17  conf  0.7691
27  r  21 31 16 18 17  conf  0.8177
17  r  27 21 31 16 18 12  conf  0.7391
12  r  27 21 31 16 18 17  conf  0.7393
18  r  27 21 31 16 12 17  conf  0.7402
16  r  27 21 31 18 12 17  conf  0.7511
31  r  27 21 16 18 12 17  conf  0.7817
21  r  27 31 16 18 12 17  conf  0.7688
27  r  21 31 16 18 12 17  conf  0.8174
12  r  27 21 31 16 18  conf  0.7394
18  r  27 21 31 16 12  conf  0.7403
16  r  27 21 31 18 12  conf  0.7512
31  r  27 21 16 18 12  conf  0.7818
21  r  27 31 16 18 12  conf  0.7688
27  r  21 31 16 18 12  conf  0.8174
18  r  27 21 31 16  conf  0.7407
16  r  27 21 31 18  conf  0.7515
31  r  27 21 16 18  conf  0.7821
21  r  27 31 16 18  conf  0.7691
27  r  21 31 16 18  conf  0.8178
16  r  27 21 31  conf  0.7535
31  r  27 21 16  conf  0.7838
21  r  27 31 16  conf  0.7705
27  r  21 31 16  conf  0.8195
31  r  27 21  conf  0.8009
21  r  27 31  conf  0.7838
27  r  21 31  conf  0.8353
21  r  27  conf  0.835
27  r  21  conf  0.8891
17  r  27 29  conf  0.734
29  r  27 17  conf  0.8349
27  r  29 17  conf  0.8794
17  r  27 29 12  conf  0.7328
12  r  27 29 17  conf  0.7339
29  r  27 12 17  conf  0.8335
27  r  29 12 17  conf  0.8779
12  r  27 29  conf  0.734
29  r  27 12  conf  0.8336
27  r  29 12  conf  0.878
17  r  27 29 18  conf  0.7317
18  r  27 29 17  conf  0.7339
29  r  27 18 17  conf  0.8324
27  r  29 18 17  conf  0.8765
17  r  27 29 18 12  conf  0.7314
12  r  27 29 18 17  conf  0.7316
18  r  27 29 12 17  conf  0.7327
29  r  27 18 12 17  conf  0.832
27  r  29 18 12 17  conf  0.876
12  r  27 29 18  conf  0.7317
18  r  27 29 12  conf  0.7328
29  r  27 18 12  conf  0.8321
27  r  29 18 12  conf  0.8761
18  r  27 29  conf  0.734
29  r  27 18  conf  0.8325
27  r  29 18  conf  0.8766
17  r  27 29 16  conf  0.7175
16  r  27 29 17  conf  0.7339
29  r  27 16 17  conf  0.817
27  r  29 16 17  conf  0.8581
17  r  27 29 16 12  conf  0.717
12  r  27 29 16 17  conf  0.7174
16  r  27 29 12 17  conf  0.7327
29  r  27 16 12 17  conf  0.8165
27  r  29 16 12 17  conf  0.8575
12  r  27 29 16  conf  0.7175
16  r  27 29 12  conf  0.7328
29  r  27 16 12  conf  0.8166
27  r  29 16 12  conf  0.8576
17  r  27 29 16 18  conf  0.7159
18  r  27 29 16 17  conf  0.7174
16  r  27 29 18 17  conf  0.7316
29  r  27 16 18 17  conf  0.8153
27  r  29 16 18 17  conf  0.856
17  r  27 29 16 18 12  conf  0.7156
12  r  27 29 16 18 17  conf  0.7158
18  r  27 29 16 12 17  conf  0.717
16  r  27 29 18 12 17  conf  0.7313
29  r  27 16 18 12 17  conf  0.815
27  r  29 16 18 12 17  conf  0.8556
12  r  27 29 16 18  conf  0.7159
18  r  27 29 16 12  conf  0.717
16  r  27 29 18 12  conf  0.7314
29  r  27 16 18 12  conf  0.815
27  r  29 16 18 12  conf  0.8557
18  r  27 29 16  conf  0.7175
16  r  27 29 18  conf  0.7317
29  r  27 16 18  conf  0.8154
27  r  29 16 18  conf  0.8561
16  r  27 29  conf  0.734
29  r  27 16  conf  0.8171
27  r  29 16  conf  0.8582
17  r  27 29 31  conf  0.6892
31  r  27 29 17  conf  0.7339
29  r  27 31 17  conf  0.7837
27  r  29 31 17  conf  0.8221
17  r  27 29 31 12  conf  0.6882
12  r  27 29 31 17  conf  0.6891
31  r  27 29 12 17  conf  0.7327
29  r  27 31 12 17  conf  0.7826
27  r  29 31 12 17  conf  0.8208
12  r  27 29 31  conf  0.6892
31  r  27 29 12  conf  0.7328
29  r  27 31 12  conf  0.7827
27  r  29 31 12  conf  0.8209
17  r  27 29 31 18  conf  0.6873
18  r  27 29 31 17  conf  0.6891
31  r  27 29 18 17  conf  0.7316
29  r  27 31 18 17  conf  0.7816
27  r  29 31 18 17  conf  0.8196
17  r  27 29 31 18 12  conf  0.687
12  r  27 29 31 18 17  conf  0.6872
18  r  27 29 31 12 17  conf  0.6881
31  r  27 29 18 12 17  conf  0.7313
29  r  27 31 18 12 17  conf  0.7813
27  r  29 31 18 12 17  conf  0.8192
12  r  27 29 31 18  conf  0.6873
18  r  27 29 31 12  conf  0.6882
31  r  27 29 18 12  conf  0.7314
29  r  27 31 18 12  conf  0.7814
27  r  29 31 18 12  conf  0.8193
18  r  27 29 31  conf  0.6892
31  r  27 29 18  conf  0.7317
29  r  27 31 18  conf  0.7817
27  r  29 31 18  conf  0.8197
17  r  27 29 31 16  conf  0.6768
16  r  27 29 31 17  conf  0.6891
31  r  27 29 16 17  conf  0.7174
29  r  27 31 16 17  conf  0.7705
27  r  29 31 16 17  conf  0.806
17  r  27 29 31 16 12  conf  0.6764
12  r  27 29 31 16 17  conf  0.6767
16  r  27 29 31 12 17  conf  0.6881
31  r  27 29 16 12 17  conf  0.717
29  r  27 31 16 12 17  conf  0.77
27  r  29 31 16 12 17  conf  0.8055
12  r  27 29 31 16  conf  0.6768
16  r  27 29 31 12  conf  0.6882
31  r  27 29 16 12  conf  0.717
29  r  27 31 16 12  conf  0.7701
27  r  29 31 16 12  conf  0.8056
17  r  27 29 31 16 18  conf  0.6754
18  r  27 29 31 16 17  conf  0.6767
16  r  27 29 31 18 17  conf  0.6872
31  r  27 29 16 18 17  conf  0.7158
29  r  27 31 16 18 17  conf  0.7691
27  r  29 31 16 18 17  conf  0.8042
17  r  27 29 31 16 18 12  conf  0.6752
12  r  27 29 31 16 18 17  conf  0.6754
18  r  27 29 31 16 12 17  conf  0.6763
16  r  27 29 31 18 12 17  conf  0.6869
31  r  27 29 16 18 12 17  conf  0.7155
29  r  27 31 16 18 12 17  conf  0.7688
27  r  29 31 16 18 12 17  conf  0.8039
12  r  27 29 31 16 18  conf  0.6754
18  r  27 29 31 16 12  conf  0.6764
16  r  27 29 31 18 12  conf  0.687
31  r  27 29 16 18 12  conf  0.7156
29  r  27 31 16 18 12  conf  0.7688
27  r  29 31 16 18 12  conf  0.804
18  r  27 29 31 16  conf  0.6768
16  r  27 29 31 18  conf  0.6873
31  r  27 29 16 18  conf  0.7159
29  r  27 31 16 18  conf  0.7691
27  r  29 31 16 18  conf  0.8043
16  r  27 29 31  conf  0.6892
31  r  27 29 16  conf  0.7175
29  r  27 31 16  conf  0.7705
27  r  29 31 16  conf  0.8061
31  r  27 29  conf  0.734
29  r  27 31  conf  0.7838
27  r  29 31  conf  0.8221
17  r  27 29 21  conf  0.7063
21  r  27 29 17  conf  0.7339
29  r  27 21 17  conf  0.8008
27  r  29 21 17  conf  0.7897
17  r  27 29 21 12  conf  0.7052
12  r  27 29 21 17  conf  0.7062
21  r  27 29 12 17  conf  0.7327
29  r  27 21 12 17  conf  0.7995
27  r  29 21 12 17  conf  0.7883
12  r  27 29 21  conf  0.7063
21  r  27 29 12  conf  0.7328
